iata,icao,airport_id
YEM,CYEM,8362
YMG,CYMG,8360
,CKD9,8363
,CNY3,8364
LWC,KLWC,8366
,CYFD,8365
PPM,KPMP,8379
,KEGT,8367
,KEET,8394
XMC,YMCO,8380
YUE,YYND,8395
ULH,OEAO,8381
HDG,ZBHD,8407
,18AZ,8397
LOP,WADL,8401
ZMH,CZML,8404
,EGEG,8405
,YYRM,8406
,CAV3,8403
FBG,KFBG,8412
,KUMP,8409
WMI,EPMO,8414
LOZ,KLOZ,8410
JXA,ZYJX,8417
JDG,RKPD,8419
,UNIT,8427
YGM,CYGM,8423
,CJT2,8426
RAC,KRAC,8430
EYK,USHY,8428
,EHTL,8438
RZP,RPSD,8431
,XLLN,8435
RKZ,ZURK,8442
,EDAJ,8432
GUF,KJKA,8460
,KREI,8443
TIW,KTIW,8446
,EDLO,8459
,KRIR,8445
,LOGG,8467
,LSXB,8462
IBB,SEII,8461
HMJ,UKLH,8468
KYI,YYTA,8472
HZL,KHZL,8473
HIW,RJBH,8469
YBO,CBW4,8477
,HTMR,8480
CBE,KCBE,8474
,7FA1,8475
WYN,YWYM,8476
KLF,UUBC,8482
VYS,KVYS,8497
,KEFT,8495
LNR,KLNR,8493
,KPBH,8494
JOT,KJOT,8496
,EDAL,8500
,KVVS,8502
JXN,KJXN,8499
,EDAV,8501
BBX,KLOM,8504
,KHMZ,8503
ZPH,KZPH,8509
SEF,KSEF,8506
AVO,KAVO,8507
OBE,KOBE,8505
,KJES,8511
OCF,KOCF,8510
AIK,KAIK,8515
GIF,KGIF,8508
,K52A,8512
,KCCO,8513
,KHQU,8514
SOP,KSOP,8519
CDN,KCDN,8516
,KPJC,8538
BKL,KBKL,8544
,KBUU,8528
,KLPR,8542
LDJ,KLDJ,8550
,KVNW,8556
LLY,KVAY,8548
DKK,KDKK,8545
,KDLL,8524
,KASW,8555
,KGVQ,8560
ANQ,KANQ,8553
CGX,KCGX,8593
,KRMY,8559
CLW,KCLW,8565
,FA08,8577
LHV,KLHV,8532
SVH,KSVH,8526
,KJZP,8601
LBT,KLBT,8517
,KRCZ,8520
,EDCS,8603
,KIGQ,8606
,LFGO,8609
CRE,KCRE,8604
BXO,LSZC,8613
,LKRO,8616
,LOSM,8618
,LKUL,8617
,EDGZ,8621
,EDTK,8620
,LOKN,8619
LNN,KLNN,8626
,LSML,8615
,LFFH,8623
,LFPE,8622
WBW,KWBW,8625
,LSPO,8612
,LFEW,8611
,LSPM,8614
,KOEB,8624
RLK,ZBYZ,8630
,LFGP,8610
,RCGM,8627
UMD,BGUM,8628
LEW,KLEW,8632
FFT,KFFT,8631
,EPIR,8633
GDW,KGDW,8646
,KY72,8639
,KRNM,8608
,EPPR,8634
MRK,KMKY,8641
OSF,UUMO,8661
POF,KPOF,8664
BVY,KBVY,8658
DRE,KDRM,8644
CWI,KCWI,8655
EOK,KEOK,8667
,KLWA,8648
,KSMQ,8665
MFI,KMFI,8653
,KEPM,8666
PSL,EGPT,8669
,EGCK,8670
,EDLF,8671
STP,KSTP,8681
,LEFM,8690
VNA,VLSV,8684
,EDAI,8689
,EINC,8683
SOO,ESNY,8682
,YBEE,8696
,FAAN,8700
,RJOE,8691
YRQ,CYRQ,8663
ISW,KISW,8654
,VI73,8660
,0WI8,8693
,UHPK,8692
DKS,UODD,8695
,UHPO,8694
ADY,FAAL,8702
HOA,HKHO,8713
HAO,KHAO,8706
,HKIS,8715
BYT,EIBN,8698
GAS,HKGA,8712
UTS,UUYX,8723
,FABR,8703
,HKBR,8708
,HKEM,8710
,HKHB,8714
ILU,HKKL,8718
OVA,FMSL,8722
ATJ,FMME,8721
MQJ,UEMA,8746
,KPCZ,8743
,KERY,8747
FLD,KFLD,8742
,EPGO,8751
PEF,EDCP,8750
PTZ,SESM,8762
LPC,KLPC,8771
CKV,KCKV,8763
TPN,SETI,8761
KDY,UEMH,8779
LLK,UBBL,8774
BST,OABT,8773
CTH,KMQS,8772
GBB,UBBQ,8775
LKP,KLKP,8777
JIQ,ZUQJ,8781
GYG,UEMM,8780
ZTU,UBBY,8776
GQQ,KGQQ,8759
DSO,ZKSD,8785
BFP,KBVI,8790
,UHMI,8745
,YXCM,8782
SSI,KSSI,8789
RNT,KRNT,8796
RGK,UNBG,8740
AOH,KAOH,8784
POC,KPOC,8798
,HKBU,8707
GGE,KGGE,8792
HDI,KHDI,8793
CEU,KCEU,8802
CTY,KCTY,8801
QFO,EGSU,8813
BEC,KBEC,8804
,HKBA,8709
,NY94,8812
IFL,YIFL,8823
SNY,KSNY,8815
,YMRT,8822
,FACO,8701
GKL,YGKL,8820
RPB,YRRB,8821
,GA46,8816
,KAJR,8809
,KCZL,8808
STE,KSTE,8744
RGO,ZKHM,8830
JRF,PHJR,8824
,WIMG,8807
BIN,OABN,8825
MOO,YOOM,8831
NBS,ZYBS,8826
,SCIR,8839
,KGTU,8811
LUZ,EPLB,8832
,KJYO,8835
ONS,YOLW,8847
LSZ,LDLO,8846
,KSDC,8850
ECA,K6D9,8833
,KMDQ,8834
TDR,YTDR,8848
LLF,ZGLG,8845
,EDAN,8855
,EBTN,8859
WBU,KBDU,8854
,HKGT,8711
BBJ,EDRB,8862
,KP52,8871
,EBSP,8868
PAO,KPAO,8864
,LKVM,8867
,EDUW,8860
,EBNM,8872
,KP08,8870
,KA39,8874
,EBZH,8873
PTK,KPTK,8877
,KE25,8875
YTY,ZSYA,8876
VAM,VRMV,8840
THQ,ZLTS,8889
,KANE,8838
EEN,KEEN,8888
GKK,VRMO,8892
KEY,HKKR,8717
CJN,WI1A,8752
VRO,MUKW,8890
RHD,SANR,8914
MSC,KFFZ,8869
,EGTF,8853
RCS,EGTO,8894
KSI,GUKU,8880
,07MT,8893
VUS,ULWU,8924
,EDTG,8861
USR,UEMT,8866
KMP,FYKT,8918
KGT,ZUKD,8921
,OG39,8931
IOW,KIOW,8925
,EGAR,8932
ANP,KANP,8935
TLQ,ZWTP,8926
,ULPW,8933
ZTR,UKKV,8946
,SNCL,8927
ODO,UIKB,8944
FXO,FQCB,8943
,EYVP,8948
HRI,VCRI,8949
QCJ,SDBK,8952
PEQ,KPEQ,8950
XSB,OMBY,8961
QSC,SDSC,8954
YKN,KYKN,8958
,SBAN,8953
ZBM,CZBM,8963
HBG,KHBG,8951
,EGSM,8965
KTI,VDKT,8966
,SCPE,8968
,SLCC,8969
CNI,ZYCH,8974
,SCCL,8967
GYU,ZLGY,8971
,EGDA,8972
JGD,ZYJD,8979
,KMWM,8928
MZP,NZMK,8983
KRH,EGKR,8975
HWD,KHWD,8982
ARB,KARB,8989
,EGTN,8985
SHT,YSHT,8994
JHQ,YSHR,8984
GAH,YGAY,8996
WIO,YWCA,8998
,YIVO,9001
,YMED,9002
TEM,YTEM,8995
,YPCE,9004
,LSGR,9008
BFJ,ZUBJ,9025
,YTLP,9006
IGD,LTCT,9043
KVR,UHWK,9042
CCL,YCCA,8980
GNY,LTCS,9044
ULK,UERL,9026
,VOYK,9053
KZR,LTBZ,9045
VLU,ULOL,9048
BMP,YBPI,9068
BEO,YPEC,9065
,UNNE,9054
NGZ,KNGZ,9071
,EDPW,9079
,UNKI,9062
,K4A7,9066
,EKEL,9075
YCN,CYCN,9088
,LOIJ,9076
SEK,UESK,9091
BQB,YBLN,9090
BJP,SBBP,9089
IVR,YIVL,9095
,EDQF,9100
TQQ,WA44,9103
,SLCR,9093
IMM,KIMM,9102
GLI,YGLI,9096
SBM,KSBM,9126
YIC,ZSYC,9107
,66CA,9104
,NZPG,9124
PTB,KPTB,9120
,FZOK,9123
,LKKT,9125
,VNKL,9129
KFE,YFDF,9127
BJU,VNBR,9132
,EKHG,9136
,UIAR,9134
MZJ,KMZJ,9138
,EDNM,9147
SAD,KSAD,9140
,EDNX,9137
,SDAI,9149
,KGEU,9139
SLJ,YSOL,9146
KJP,ROKR,9148
,EDWV,9141
,UWOD,9162
,UWOH,9163
EKB,UASB,9156
TTI,NTTE,9175
GFL,KGFL,9178
MTN,KMTN,9183
,KCGC,9182
SIK,KSIK,9164
,KFZI,9185
,K5B2,9179
,KLHM,9184
COE,KCOE,9189
FRY,KIZG,9186
BMT,KBMT,9190
NEW,KNEW,9188
,FA54,9187
DNV,KDNV,9191
COJ,YCBB,9193
,YWVA,9207
UAR,GMFB,9215
BZH,FVBM,9205
NYE,HKNI,9218
OJC,KOJC,9228
FCM,KFCM,9226
GIU,VCCS,9229
AAP,KAAP,9225
LIX,FWLK,9227
EUM,EDHN,9232
TIX,KTIX,9199
,CYEE,9237
YLK,CYLS,9236
TKT,VTPT,9233
,CND4,9239
,CNF4,9240
YCM,CYSN,9241
,CNV8,9243
,CNU8,9238
,CNJ4,9244
,CLA4,9245
YPD,CNK4,9247
,KOQN,9249
,CYHS,9248
GXH,ZLXH,9311
,ENRK,9255
,LKBU,9253
,WA77,9348
DCY,ZUDC,9310
LLV,ZBLL,9308
KVM,UHMO,9371
,UHMS,9372
CIY,LICB,9327
,HSTR,9290
,UHMH,9374
,EGCF,9277
UMS,UEMU,9376
BGG,LTCU,9272
ADH,UEEA,9377
,EDHP,9380
,ESSZ,9317
,K2H0,9305
ZKP,UESU,9373
NLT,ZWNL,9386
LJN,KLBX,9252
MNZ,KHEF,9251
,EGTR,9276
OBC,HDOB,9391
BOR,LFSQ,9388
AQB,MGQC,9393
OLZ,UEMO,9378
,KFDW,9390
TDJ,HDTJ,9392
,LFFQ,9400
,KM94,9409
TZR,LHTA,9403
KFS,LTAL,9273
CLS,KCLS,9408
EWK,KEWK,9399
,KDAW,9396
BSJ,YBNS,9402
FBR,KFBR,9406
EUF,KEUF,9415
,KK83,9412
EVW,KEVW,9411
MEO,KMQI,9417
,KLRO,9413
,KACJ,9414
,K6J4,9416
AUO,KAUO,9418
,KCZG,9419
,KA50,9429
PTA,PALJ,9387
,KS40,9407
BTZ,LTBE,9395
,KEKY,9428
,HUKB,9475
,K23M,9448
PUK,NTGQ,9474
DBN,KDBN,9450
,LRTZ,9492
,SVSJ,9484
,SCRT,9500
,SDNS,9521
,SNKV,9528
,MRST,9511
PXH,YPMH,9532
,MRGT,9481
,KW63,9544
AKO,KAKO,9546
,YCOY,9542
OGD,KOGD,9543
,KRKR,9545
PKA,PAPK,9744
SHN,KSHN,9547
CVO,KCVO,9488
WNA,PANA,9739
,PATJ,9746
YBW,CAB3,9749
,EGHP,9753
,MYEB,9760
,K2A5,9754
WSO,SMWS,9751
CWT,YCWR,9533
WKR,MYAW,9759
GFO,SYBT,9761
TGI,SPGM,9768
DYL,KDYL,9763
,FADW,9766
YZY,ZLZY,9770
OAL,SSKW,9771
,UERT,9379
MHC,SCPQ,9774
,K7W6,9773
OKM,KOKM,9777
OCW,KOCW,9772
SWO,KSWO,9776
CSM,KCSM,9779
DTN,KDTN,9782
WLD,KWLD,9780
TJL,SSTL,9769
PWA,KPWA,9781
CUH,KCUH,9778
SEP,KSEP,9783
,KHQZ,9788
WAR,WAJR,9397
NOR,BINF,9394
ADT,KADH,9787
,KDTO,9789
,KMIC,9447
,KEDC,9790
,KF22,9784
,KMNZ,9786
IRB,K2F0,9794
,K3R9,9793
,K11R,9792
,KJZI,9798
,K0V4,9800
DAN,KDAN,9799
,YLIL,9818
,K1T7,9795
,KCHN,9808
IKB,KUKF,9797
SUY,UENS,9821
BEM,GMMD,9819
NKT,LTCV,9820
OUZ,GQPZ,9824
ABB,DNAS,9825
QUO,DNAI,9826
KAA,FLKS,9828
,HTMB,9829
,HTMP,9830
JUH,ZSJH,9843
AOG,ZYAS,9844
,HTMG,9832
SGX,HTSO,9831
YEL,CYEL,9796
DQA,ZYDQ,9845
,KHYW,9847
ZYI,ZUZY,9846
KSS,GASK,9850
AVA,ZUAS,9849
LDS,ZYLD,9848
SZV,ZSSZ,9857
,EGCB,9860
TNH,ZYTN,9854
WTB,YBWW,9853
,EGCV,9861
,EGNU,9863
,WAOM,9866
,EGBM,9862
LII,WAJM,9868
,EGCJ,9864
DTB,WIMN,9874
HCW,KCQW,9806
,KRYW,9791
NTI,WASB,9872
,WITG,9875
WSR,WASW,9873
MNA,WAMN,9889
BUW,WAWB,9887
SGQ,WRLA,9890
MEQ,WITC,9886
KAZ,WAMK,9888
ERG,UIKE,9805
ILA,WABL,9897
BUU,WIPI,9891
OKL,WAJO,9898
,WAWH,9892
WMB,YWBL,9902
KOX,WABN,9899
CMQ,YCMT,9901
DCN,YCIN,9905
AMN,KAMN,9937
KNO,WIMM,9935
,KHBI,9938
HMY,RKTP,9939
RCM,YRMD,9904
,KACZ,9942
EMT,KEMT,10017
,KEMV,9943
FAH,OAFR,10057
IXT,VEPG,10061
KRQ,UKCK,10069
,KI16,10062
QKX,ENKA,10080
,GUKR,10096
,LFQO,10089
SSF,KSSF,10102
,K87K,10105
JAS,KJAS,10104
BQE,GGBU,10110
,KJSV,10103
ALE,KE38,10107
MRF,KMRF,10106
BUY,YBUN,10116
CZA,MMCT,10114
,KC03,10123
CCB,KCCB,10117
EKI,KEKM,10122
GDC,KGYH,10131
,KIOB,10121
,KGMJ,10129
CUB,KCUB,10128
HVS,KHVS,10133
,KMPR,10130
,KPXE,10132
DU9,CDU9,10137
,KIGX,10134
,KFCI,10139
SZT,MMSC,10135
,KSUT,10138
,YATN,10140
,UIUB,10141
RIH,MPRH,10142
,KHNZ,10144
LEE,KLEE,10145
,FATW,10149
,UUBL,10148
DIQ,SNDV,10155
PPY,SNZA,10154
ERD,UKDB,10157
,FVMN,10151
EIK,URKE,10156
ERL,ZBER,10160
,EGBS,10161
,RJDO,10164
BWX,WARB,10158
,RJTF,10165
CNO,KCNO,10162
HTR,RORH,10166
,RJDK,10163
,KUYF,10169
BWW,MUBR,10171
,CDG2,10173
,UHML,10184
,LSZW,10178
PKX,ZBAD,10209
PRB,KPRB,10185
,RKDU,10186
HCJ,ZGHC,10363
,EFKY,10295
HAF,KHAF,10360
,YKDI,10370
GUZ,SNGA,10544
WJF,KWJF,10371
UBT,SDUB,10545
CJF,YCWA,10378
,ORTL,10611
,EDNF,10723
BOX,YBRL,10618
,EGMT,10747
,LPOT,10617
,EGAD,10744
,EGKH,10745
,EGLG,10746
,VOBG,10750
,EGSG,10748
QUG,EGHR,10751
,SDHU,10794
,NZHT,10753
,NZOA,10752
,EDKM,10776
TNW,SEJD,10792
FYJ,ZYFY,10800
,EKFA,10804
,EKSY,10802
LPF,ZUPS,10937
,KTDF,10831
,EKSR,10803
PZL,FADQ,10934
,UGMS,10951
ZQZ,ZBZJ,10940
YIE,ZBES,10941
KJH,ZUKJ,10938
HNY,ZGHY,10942
HPG,ZHSN,10939
WOS,ZKWS,10949
AHJ,ZUHY,10943
TOI,KTOI,11010
NGD,TUPA,11009
IGT,URMS,10952
GMU,KGMU,11005
ASN,KASN,11004
,KMKT,11008
,KSCD,11011
EFG,AYEF,11018
ETS,KEDN,11012
NDN,AYNC,11020
,KRYN,11017
KGW,AYKQ,11019
BNM,AYBD,11021
,EDHS,11032
ALX,KALX,11022
PKT,YPKT,11030
GPN,YGPT,11031
,LSZO,11048
,KMMK,11035
,KRJD,11067
DOH,OTHH,11051
,LFTN,11049
,UIAE,11055
,CEW9,11054
HZP,CYNR,11053
,KTQK,11069
HDE,KHDE,11070
,KEHA,11080
,KUWL,11068
LXN,KLXN,11074
,KAHQ,11073
CBF,KCBF,11076
PTT,KPTT,11071
,YFLS,11038
,UAON,11072
,K19S,11075
,KULS,11088
GBG,KGBG,11082
OKK,KOKK,11077
,CO00,11089
,KLZZ,11093
GUY,KGUY,11084
,KLQR,11092
,KFTG,11081
,K3AU,11091
CFV,KCFV,11096
,K2K7,11078
PRX,KPRX,11095
,KM01,11099
,AK59,11079
FET,KFET,11101
OEL,UUOR,11100
,KMEJ,11086
,24SC,11097
LGD,KLGD,11102
SZY,EPSY,11103
MPO,KMPO,11110
UKT,KUKT,11111
YBA,CYBA,11127
BNG,KBNG,11131
,EKNB,11129
,HUKJ,11140
,SNKF,11143
,SNZR,11142
,KAWO,11141
TPF,KTPF,11153
,SNBM,11146
TFL,SNTO,11145
,SDTK,11175
,SNAP,11144
IDP,KIDP,11090
BZC,SBBZ,11176
,LFYL,11170
,LHTL,11133
,SDSK,11181
,MO00,11087
ITP,SDUN,11178
,SDAG,11177
REZ,SDRS,11180
,SDMC,11179
,CEG4,11182
,FZWE,11193
JIA,SWJN,11200
IKL,FZGV,11195
AIR,SWRP,11198
KBN,FZWT,11194
JRN,SWJU,11199
VLP,SWVC,11201
JUA,SIZX,11202
TGQ,SWTS,11205
CCX,SWKC,11203
,SWPL,11204
MTG,SWVB,11207
GXY,KGXY,11098
,SNOB,11209
CQA,SWEK,11206
,EDFL,11132
PCS,SNPC,11212
BNB,FZGN,11230
OFK,KOFK,11134
MTP,KMTP,11243
VPZ,KVPZ,11255
DRV,VRMD,11257
PDU,SUPU,11269
BBC,KBYY,11094
SXK,WAPI,11258
MLZ,SUMO,11268
,YMBD,11272
,HUKO,11139
ATI,SUAG,11270
SWH,YSWH,11274
HSM,YHSM,11273
BMB,FZFU,11208
TTL,NFUL,11277
FLB,SNQG,11211
KWB,WARU,11288
APQ,SNAL,11210
AOU,VLAP,11291
KOO,FZRQ,11290
,FZCF,11292
OHS,OOSH,11328
,SVFM,11293
SQX,SSOE,11295
BNC,FZNP,11229
LDM,KLDM,11299
RHV,KRHV,11312
KCF,OPKW,11331
IFU,VREI,11354
RZS,OPSW,11332
KZF,AYKT,11355
TMF,VRNT,11353
,VNTH,11352
,UUYK,11406
OGU,LTCB,11356
BUT,VQBT,11389
YKO,LTCW,11357
,EPJG,11386
,USPT,11407
TLI,WAMI,11401
TQL,USDS,11436
,SCSS,11431
,SAWL,11433
,KCMA,11438
BPL,ZWAX,11498
,EBLE,11452
,MNLP,11479
FYN,ZWFY,11499
JIC,ZLJC,11473
LFQ,ZBLF,11545
YJP,CEC4,11583
ACS,UNKS,11524
HLI,KCVH,11648
WVI,KWVI,11638
,KJGG,11649
GLU,VQGP,11644
DLK,YDLK,11658
,EVRC,11685
,YWMC,11673
,CJM9,11684
RIZ,ZSRZ,11713
YBS,CKM8,11702
SQJ,ZSSM,11714
,RPVZ,11700
,EDFG,11718
,EDFT,11720
XTO,YTAM,11717
,EDFC,11721
,EKAE,11719
YSE,CYSE,11722
,EDFN,11737
,EDFB,11735
,EDHU,11738
,EDXU,11739
,LDPV,11740
,CYAU,11745
YAL,CYAL,11744
YAH,CYAH,11743
,KMRT,11742
YCE,CYCE,11748
,CYBU,11747
,CYCP,11749
XRR,CYDM,11751
YDO,CYDO,11752
YCQ,CYCQ,11750
YEY,CYEY,11753
,CYGD,11754
YHE,CYHE,11755
YHT,CYHT,11756
YJF,CYJF,11758
YDG,CYID,11757
YLR,CYLR,11760
YME,CYME,11761
YKJ,CYKJ,11759
YML,CYML,11762
YPS,CYPD,11765
,CYNN,11763
YOS,CYOS,11764
,CYVD,11771
YSH,CYSH,11769
YQS,CYQS,11766
YRO,CYRO,11767
,CYRP,11768
YVE,CYVK,11772
YSL,CYSL,11770
YXQ,CYXQ,11773
XPK,CZFG,11776
KES,CZEE,11775
YSN,CZAM,11774
ZGF,CZGF,11777
XPP,CZNG,11781
ZJG,CZJG,11778
PIW,CZMN,11780
WPC,CZPC,11782
YTD,CZLQ,11779
ZST,CZST,11783
FSS,EGQK,11789
,EDUZ,11787
,EGOM,11788
ZUC,CZUC,11784
FNB,EDBN,11785
,EDQA,11786
BXP,EPBP,11790
,EPDE,11792
,EPPW,11795
,EVTA,11801
,EYKD,11802
ADI,FYAR,11808
DGP,EVDA,11799
LMR,FALC,11803
SXN,FBSN,11804
,ESTL,11798
,HEAZ,11810
NDD,FNSU,11806
MAI,FWMG,11807
,EPLY,11793
,ESKX,11797
,EPMM,11794
,HEBS,11811
,EPTM,11796
,HEGS,11812
MWE,HSMN,11813
,FYML,11809
,EVKA,11800
AXN,KAXN,11815
,FLLC,11805
ALN,KALN,11814
BKE,KBKE,11819
BBD,KBBD,11817
CCY,KCCY,11824
BIH,KBIH,11818
,EPCE,11791
BYI,KBYI,11823
CLU,KBAK,11816
BTL,KBTL,11822
WMH,KBPK,11821
BPI,KBPI,11820
CRG,KCRG,11826
DMN,KDMN,11830
DRA,KDRA,11831
EED,KEED,11832
,KHYI,11835
EKA,KEKA,11834
DAG,KDAG,11829
CSV,KCSV,11827
DAA,KDAA,11828
JCT,KJCT,11837
,KLLQ,11838
MBG,KMBG,11840
LOL,KLOL,11839
OGB,KOGB,11846
MCB,KMCB,11841
NHZ,KNHZ,11844
MDH,KMDH,11842
NRB,KNRB,11845
,KOLU,11847
OTM,KOTM,11848
MMT,KMMT,11843
RWF,KRWF,11854
OZR,KOZR,11849
SNS,KSNS,11855
,KSOA,11856
UKI,KUKI,11860
,KUAO,11859
PWY,KPNA,11850
RSL,KRSL,11853
UOX,KUOX,11861
,KSUZ,11857
TPH,KTPH,11858
HYR,KHYR,11836
,KXMR,11866
VTN,KVTN,11863
POU,KPOU,11851
HTV,KUTS,11862
EGI,KEGI,11833
WWR,KWWR,11865
WMC,KWMC,11864
ZZV,KZZV,11868
,KRNH,11852
,KXTA,11867
,LAGJ,11869
,LAVL,11872
,LAKV,11871
,LBPG,11875
CNU,KCNU,11825
TEV,LETL,11880
,LAKU,11870
ECV,LECU,11878
CDT,LEDS,11879
,LBPL,11876
,LIDT,11882
,LBHS,11873
,LBWB,11877
,LILE,11884
,LFOQ,11881
,LILA,11883
,LILI,11885
,LILM,11886
BJY,LYBT,11894
QLP,LIQW,11889
RUV,MGRB,11895
XPL,MHSC,11896
,LBMG,11874
KMX,OEKM,11901
UPL,MRUP,11897
QSN,MUNB,11898
DWD,OEDM,11900
SNJ,MUSJ,11899
,LRCT,11890
PYK,OIIP,11905
XXN,OERY,11902
,LUBM,11891
,LUTR,11893
,OPMK,11908
XIJ,OKAJ,11906
ATG,OPMS,11909
,OPRQ,11910
,OPSF,11911
,OLRA,11907
SGI,OPSR,11912
RQW,ORQW,11913
,LUCH,11892
,ORSH,11914
,OIHS,11904
KNR,OIBJ,11903
,LILN,11887
,LIMR,11888
,ORTI,11916
ENN,PANN,11918
,ORUB,11917
,ORTF,11915
IWK,RJOI,11922
QHP,SBTA,11931
,SAOV,11929
TOQ,SCBE,11932
BAT,SBBT,11930
,SCHR,11933
MXI,RPMQ,11928
BPH,RPMF,11927
,RKTI,11924
CNR,SCRA,11934
TLX,SCTL,11935
,RJTU,11923
IEJ,RORE,11925
ZIC,SCTO,11936
API,SKAP,11938
WWA,PAWS,11919
TTC,SCTT,11937
AAV,RPMA,11926
CVE,SKCV,11939
PZA,SKPZ,11941
,UATR,11951
RIJ,SPJA,11945
,UENK,11952
PAL,SKPQ,11940
BGN,UESG,11954
IKU,UAFL,11948
VYI,UENW,11953
,SKUA,11944
TQS,SKTQ,11943
,UGEJ,11955
,UAFW,11949
JAE,SPJE,11946
,RCAY,11920
,UHKG,11956
,RJCA,11921
,UASA,11950
,SKTJ,11942
,UHMG,11959
GVN,UHKM,11957
,UHMF,11958
,UHMK,11960
,SVMP,11947
NLI,UHNN,11962
,UHMT,11961
,UHPL,11963
,UIBV,11964
,ULPP,11973
,UNKO,11977
,UKFY,11967
,UKKO,11968
,ULNR,11972
,ULLS,11971
,UMNB,11975
,UKFG,11965
,UNOS,11978
,UMMA,11974
,UODN,11979
,UKFI,11966
,ULAK,11969
,UOOW,11981
,UOIG,11980
,URKH,11982
,UROD,11983
,UTTP,11985
,UUWE,11988
,UNIS,11976
VLK,URRY,11984
,UUMT,11987
ZIX,UWKV,11992
INA,UUYI,11989
,UWWB,11994
,UWWG,11995
,UWUM,11993
,ULLP,11970
,UUYV,11990
,UWKG,11991
RTC,VARG,11996
,UUBM,11986
HIM,VCCH,11997
PUT,VOPN,12002
,VIUX,12001
,VISA,12000
,VYML,12003
,XLMV,12006
,XLLL,12005
,XLWF,12007
,XWPR,12010
ABH,YAPH,12011
,WSAC,12004
,XRWL,12008
LNX,XUBS,12009
DYA,YDYS,12022
BZD,YBRN,12014
,VIAM,11999
DRN,YDBI,12020
CYG,YCRG,12018
DNQ,YDLQ,12021
BWQ,YBRW,12015
CWW,YCOR,12017
ARY,YARA,12012
ECH,YECH,12023
PPI,YPIR,12035
QRM,YNRM,12034
RPM,YNGU,12033
RDP,VEDG,11998
KRA,YKER,12028
FRB,YFBS,12024
HXX,YHAY,12026
GUH,YGDH,12025
HTU,YHPN,12027
SIO,YSMI,12036
MRG,YMBA,12032
TGN,YLTV,12031
SNB,YSNB,12037
CVC,YCEE,12016
KPS,YKMP,12029
CMD,YCTM,12019
BLN,YBLA,12013
WGT,YWGT,12041
SWC,YSWL,12038
TYB,YTIB,12039
WKB,YWKB,12042
LHK,ZHGH,12047
QRR,YWRN,12043
TUM,YTMU,12040
WWY,YWWL,12045
SXE,YWSL,12044
NGA,YYNG,12046
KGY,YKRY,12030
WDS,ZHSY,12048
,ZYYY,12057
,SSYT,12059
WHU,ZSWU,12054
PKO,DBBP,12104
,EDNB,12133
UUN,ZMBU,12051
,DXSK,12109
KDC,DBBK,12106
BFU,ZSBB,12052
YKH,ZYYK,12056
BQG,UHNB,12058
,SPAT,12069
,DXMG,12110
HYD,VOHS,12087
,SBJR,12163
,LSZQ,12096
,ZKSC,12049
,CAM9,12090
HTT,ZLHX,12050
,SKAG,12165
,YMDV,12182
HMG,YHMB,12172
,YMNA,12217
,YARN,12183
,KTCY,12185
,YWBI,12219
BIB,HCMB,12311
,YEVP,12218
SXJ,ZWSS,12055
,EDLK,12310
,YHTS,12361
RUG,ZSRG,12053
,YAMJ,12340
KCS,YKCS,12360
,YELL,12391
,YFRG,12444
,YPAY,12392
BMR,EDWZ,12470
MVW,KBVS,12528
,UKOE,12619
,KTZR,12469
GLW,KGLW,12676
DCU,KDCU,12675
,YLBG,12445
,KGZH,12673
GOO,YGDI,12618
APT,KAPT,12672
,KLZD,12796
,KFIG,12856
DKV,YDVR,12844
AXF,ZBAL,12921
,SVFT,12931
RNZ,KRZL,12873
NIS,AYSE,12945
SBT,USDA,12919
,YTIT,12918
,LFPL,12640
,NZGH,12961
EDD,YERL,12979
,EGCS,12941
,YNRR,12957
TBR,KTBR,12950
,SSHH,12980
FIK,YFNE,12984
JJG,SBJA,12987
,YUTP,12951
,UNAU,13032
WKI,FVWT,13020
,LBHT,13006
,KEVB,13016
,LOAU,13066
KLJ,EYKL,13069
,CBF7,13023
,NV03,13018
,FBDT,13019
,KMRJ,13072
,CBC7,13022
QND,LYNS,13078
ETB,KETB,13074
GLR,KGLR,13075
PCD,KPDC,13080
AID,KAID,13077
,WA98,13097
,EGOQ,13114
AMT,YAMT,12958
,YNYP,13004
GUU,BIGF,13079
,EKTB,13106
OTJ,FYOW,13112
,2FD7,13098
,KVUJ,13123
,EDNV,13009
,KONM,13131
,SSVV,13121
,XXXX,13011
,KMTV,13137
,EDCR,13120
,5NC2,13127
,WV62,13126
,KVBT,13135
,KAEG,13130
TSM,KSKX,13139
,KMWK,13138
RTN,KRTN,13142
,KRCX,13144
PPA,KPPA,13154
HLE,FHSH,13180
,LHBS,13176
,KOWP,13155
FLP,KFLP,13156
,LHJK,13177
BGD,KBGD,13158
,KEXX,13124
BNJ,EDKB,13183
BUL,AYBU,12946
,YKNT,12948
NGK,UHSN,13188
HXD,ZLDL,13192
SQA,KIZA,13189
,EDVN,13199
NZE,GUNZ,13215
UCB,ZBUC,13211
ZBO,YBWN,13210
WGN,ZGSY,13229
OCM,YBGD,13227
GII,GUSI,13214
SPA,KSPA,13233
TXF,SNTF,13230
NBN,FGAB,13249
,EDOG,13248
BJW,WATB,13243
OLL,FCOD,13260
,CAW5,13263
,HSRN,13257
PPF,KPPF,13265
AYS,KAYS,13267
KEO,DIOD,13212
